node_num	9742	11939
min_node_num	0	14353
max_node_num	9741	26291
0	14353
0	14354
0	14355
0	14356
0	14357
0	14358
0	14359
1	14360
1	14361
1	14362
1	14363
2	14364
3	14365
3	14366
4	14367
4	14368
4	14369
4	14370
5	14371
6	14372
6	14373
6	14374
6	14375
6	14376
7	14377
7	14378
7	14379
8	14380
8	14381
9	14382
9	14383
9	14384
9	14385
10	14386
11	14387
11	14388
11	14389
11	14390
12	14391
12	14392
12	14393
12	14394
13	14395
13	14396
13	14397
14	14398
14	14399
14	14400
14	14401
14	14402
14	14403
15	14404
15	14405
16	14406
16	14407
17	14408
17	14409
17	14410
17	14411
18	14412
18	14413
19	14414
19	14379
20	14415
20	14416
21	14417
21	14418
22	14419
22	14420
22	14421
23	14422
24	14423
24	14424
25	14425
25	14426
26	14427
27	14406
27	14428
28	14429
28	14430
28	14431
28	14432
29	14433
29	14434
30	14435
30	14366
31	14436
31	14437
31	14438
32	14439
32	14440
32	14441
33	14442
33	14443
34	14444
35	14445
36	14446
36	14447
37	14426
37	14448
37	14449
38	14450
38	14451
38	14452
38	14453
39	14454
39	14455
40	14456
40	14457
40	14458
41	14459
41	14460
42	14461
42	14462
43	14463
44	14464
44	14465
44	14466
44	14467
44	14468
44	14469
44	14470
44	14471
44	14472
44	14473
44	14474
44	14475
44	14476
44	14477
44	14478
44	14479
44	14480
44	14481
44	14482
44	14483
44	14484
44	14485
44	14486
44	14487
44	14488
44	14489
44	14490
45	14491
46	14492
47	14493
48	14494
48	14495
48	14496
49	14497
50	14498
51	14499
51	14500
52	14501
52	14502
52	14503
52	14504
52	14505
52	14506
53	14507
53	14508
54	14509
54	14510
54	14511
55	14512
56	14513
56	14514
56	14515
57	14516
57	14517
57	14518
58	14519
58	14520
58	14521
58	14522
58	14523
59	14524
59	14525
60	14526
60	14527
60	14528
61	14529
61	14530
62	14531
62	14411
63	14532
63	14533
64	14534
64	14535
65	14536
65	14537
66	14538
67	14364
68	14539
68	14540
68	14541
69	14542
70	14543
71	14544
71	14545
72	14546
72	14547
72	14548
73	14549
74	14550
75	14551
75	14552
76	14553
76	14554
76	14555
77	14556
77	14557
77	14558
78	14559
78	14560
79	14561
80	14512
81	14562
81	14563
82	14564
82	14565
82	14566
82	14567
82	14568
83	14549
84	14569
85	14570
86	14571
87	14572
88	14573
88	14574
88	14404
88	14575
89	14576
89	14577
90	14578
90	14579
90	14580
91	14581
92	14582
92	14583
93	14584
93	14585
94	14586
95	14587
95	14588
95	14589
95	14590
96	14572
97	14591
98	14574
99	14592
99	14593
100	14594
100	14545
101	14595
101	14596
102	14597
102	14598
103	14599
103	14600
104	14601
104	14602
104	14603
104	14604
104	14605
104	14606
105	14607
105	14608
105	14609
106	14564
106	14610
106	14611
107	14612
108	14613
109	14614
109	14615
109	14616
110	14617
110	14618
111	14619
112	14620
113	14621
113	14622
113	14623
114	14624
115	14625
115	14626
115	14627
116	14628
116	14629
116	14630
116	14631
116	14632
117	14633
118	14634
118	14635
118	14636
118	14414
119	14637
119	14638
119	14639
119	14640
120	14641
120	14642
121	14643
121	14644
122	14645
123	14646
123	14647
123	14648
123	14649
124	14650
125	14651
126	14652
126	14653
126	14654
126	14655
127	14656
127	14657
127	14658
128	14659
128	14660
129	14661
129	14662
130	14663
131	14664
131	14665
131	14666
132	14667
132	14668
133	14669
133	14670
134	14671
134	14672
135	14572
136	14410
137	14673
137	14674
138	14360
138	14675
139	14676
140	14677
140	14678
140	14679
141	14680
141	14681
141	14682
141	14683
142	14684
143	14685
144	14686
145	14687
145	14688
145	14689
145	14690
145	14691
146	14692
146	14693
146	14694
147	14695
148	14696
149	14697
150	14698
151	14699
152	14700
153	14701
153	14702
154	14703
155	14704
156	14705
156	14706
157	14707
157	14708
158	14709
158	14710
158	14711
159	14712
160	14713
161	14714
162	14715
162	14716
163	14620
164	14661
165	14717
166	14718
167	14719
167	14720
168	14721
169	14722
169	14723
169	14724
170	14563
171	14725
172	14726
172	14727
172	14728
173	14729
173	14584
174	14572
175	14730
175	14731
175	14732
175	14733
175	14734
175	14735
176	14736
176	14737
177	14738
178	14739
178	14740
178	14741
179	14742
179	14446
180	14743
180	14744
180	14745
180	14746
181	14747
181	14748
182	14749
183	14750
183	14751
184	14582
184	14583
185	14752
185	14753
186	14754
187	14755
188	14756
188	14757
188	14758
189	14759
189	14760
190	14700
191	14761
191	14762
192	14669
192	14763
193	14764
193	14765
193	14766
193	14767
194	14768
194	14769
195	14770
195	14771
196	14772
196	14773
197	14774
197	14775
197	14776
198	14777
198	14778
198	14779
199	14780
200	14781
200	14782
200	14783
201	14784
201	14785
201	14786
202	14787
203	14788
203	14789
203	14790
204	14791
205	14792
205	14578
205	14793
205	14794
205	14795
206	14796
206	14463
206	14797
207	14798
207	14799
207	14800
208	14801
208	14802
208	14803
209	14804
209	14805
209	14806
210	14807
210	14808
211	14809
211	14810
212	14811
212	14812
213	14813
214	14814
214	14815
215	14728
216	14816
216	14817
217	14781
218	14818
219	14819
219	14820
219	14821
219	14822
220	14823
220	14824
221	14825
221	14826
221	14827
222	14828
222	14829
223	14830
223	14831
223	14832
223	14667
224	14833
225	14834
225	14835
226	14836
226	14584
226	14837
227	14838
228	14839
229	14840
229	14841
229	14842
230	14843
230	14844
230	14845
230	14846
230	14847
230	14848
230	14849
231	14408
232	14850
232	14851
232	14852
232	14853
232	14854
232	14855
233	14856
233	14857
234	14858
235	14859
235	14860
235	14861
236	14862
236	14863
236	14864
236	14865
237	14866
237	14867
238	14683
239	14868
239	14869
239	14870
240	14871
241	14872
241	14873
242	14874
243	14875
243	14876
244	14877
244	14679
245	14878
245	14879
246	14880
246	14881
247	14882
247	14883
247	14884
248	14885
249	14411
249	14886
249	14887
249	14397
250	14888
251	14889
251	14890
252	14891
253	14892
253	14893
254	14894
255	14895
255	14835
256	14896
257	14411
257	14897
258	14777
258	14778
259	14898
260	14763
260	14899
261	14900
261	14901
261	14902
262	14903
262	14904
262	14905
263	14906
264	14907
264	14908
265	14909
265	14910
266	14911
266	14912
267	14911
267	14912
267	14913
267	14914
267	14915
268	14911
268	14912
268	14913
268	14914
268	14916
268	14917
269	14918
270	14919
271	14920
272	14921
272	14922
273	14923
273	14924
274	14925
274	14926
275	14927
275	14928
276	14929
276	14930
277	14772
277	14861
278	14931
279	14932
279	14933
280	14934
280	14935
281	14936
282	14937
283	14938
283	14427
284	14939
284	14940
285	14941
285	14942
285	14943
286	14944
286	14945
286	14946
287	14947
287	14948
287	14949
287	14950
288	14951
288	14952
289	14953
289	14954
290	14955
290	14956
290	14957
290	14958
290	14959
290	14960
290	14961
291	14962
291	14963
292	14964
292	14965
292	14966
293	14967
293	14968
293	14969
294	14970
295	14971
296	14972
297	14973
297	14974
298	14975
299	14976
300	14977
301	14978
301	14979
302	14412
302	14980
302	14981
303	14982
304	14983
304	14984
304	14985
305	14986
305	14987
305	14988
305	14989
305	14990
306	14493
306	14991
307	14992
307	14993
307	14994
307	14995
308	14996
308	14655
308	14997
309	14998
310	14999
310	14668
310	15000
311	15001
311	15002
311	14925
312	15003
312	15004
313	15005
313	15006
313	14691
314	15007
314	15008
315	15009
316	15010
317	15011
318	14369
318	14370
319	14462
320	15012
320	15013
320	15014
320	14378
320	15015
321	15016
321	15017
322	15018
322	15019
322	15020
322	15021
322	15022
322	15023
322	15024
322	15025
322	15026
322	14470
322	15027
322	15028
322	15029
322	15030
322	15031
322	15032
322	15033
322	14489
322	15034
322	15035
322	15036
322	14356
322	15037
322	14471
322	14473
322	15038
322	15039
322	15040
322	14541
323	15041
323	15042
323	15043
324	15044
325	15045
325	15046
325	15047
326	15048
326	15049
327	15050
327	15051
328	15052
328	15053
328	15054
328	15055
328	15056
329	15057
329	15058
330	15059
331	15060
331	15061
332	14694
332	15005
332	15006
333	15062
334	14569
335	14402
336	15046
336	15063
337	15064
337	15065
337	15066
337	14719
338	14366
338	14920
339	14842
339	15067
340	14874
340	15068
341	15069
342	15070
343	15071
343	15072
343	15073
344	15074
345	14572
346	15075
346	15076
346	15077
346	15078
347	15079
347	15080
348	15081
349	14691
350	14712
350	15082
350	15083
350	15084
350	15085
351	15086
352	14689
353	15087
354	15088
354	15089
354	15090
355	15091
355	14685
356	15092
356	14720
356	14405
357	14820
358	14907
359	15093
360	15094
360	15095
360	15096
360	15097
360	15098
361	15099
362	15100
363	15101
363	15102
363	15103
363	15104
363	15105
364	15106
364	15107
364	14691
365	15108
365	15109
366	15110
367	15111
367	15112
367	15113
368	15004
369	15114
369	15115
369	15116
370	15117
370	15118
370	15119
370	14756
370	14758
370	14651
371	15120
371	15121
372	15122
373	15123
373	15124
374	15125
375	15126
375	15057
376	14789
376	14790
376	14788
377	14402
378	15127
378	14383
378	15128
379	15129
379	15130
379	14962
379	14963
380	15131
380	15132
381	15133
382	15134
382	14841
383	15135
384	14750
385	15136
385	15137
385	15138
386	15139
386	15140
387	15141
388	15142
388	14939
389	14771
390	14951
391	15143
392	15144
393	15145
394	15103
394	15102
395	14996
395	15146
395	14854
395	14376
396	14680
396	14682
397	15147
398	14826
398	14737
398	15048
399	14995
399	15148
400	15149
400	14740
400	15150
401	15005
401	15006
402	15151
402	15152
403	15153
404	15055
404	15052
405	15154
406	15155
406	15156
407	15157
407	15158
408	15159
408	15160
408	15161
409	15162
409	15163
409	15164
410	15165
411	15166
411	15167
411	15168
411	15169
411	15170
411	15107
411	15171
411	15172
412	15173
413	15174
413	15175
413	15176
414	15177
414	15178
415	15179
415	15180
415	15181
416	15182
417	15183
417	15184
418	14669
418	15057
419	15185
419	15186
420	14897
421	15187
421	15188
421	15135
421	14724
422	15189
422	14519
422	15190
422	15191
423	15192
424	15193
425	15194
426	15195
426	15196
426	14497
427	14386
427	15197
427	14416
428	15198
428	15199
429	14493
429	15200
430	14450
430	14451
430	15201
431	15202
431	15203
432	15204
432	15205
433	15206
434	14426
434	14570
435	15207
435	15208
436	15209
436	15210
436	15211
437	15212
438	14730
438	15213
439	15214
439	15215
439	15216
440	15217
440	15218
441	15219
441	15220
442	15221
443	15222
444	15223
445	15010
446	15224
446	15225
447	15226
447	15227
447	15228
447	15229
448	14833
448	15230
448	15231
448	15232
448	15233
449	15234
449	14584
450	15235
450	14818
451	15236
452	14669
452	15237
452	15238
453	15239
453	15240
454	15241
454	14525
454	15242
454	15243
455	15244
455	15245
455	14387
456	15246
457	15247
458	14406
458	15248
459	15249
460	15250
460	15251
461	15252
461	14994
462	15253
462	15254
462	15255
