node_num	19396	24961
min_mode_idx	24961	0
max_mode_idx	44356	24960
40102	237
40102	707
40102	2280
37312	3198
31590	3198
32828	3198
32896	5781
32896	993
31654	6963
31654	993
37348	1622
37348	1227
31658	993
30243	6963
30243	993
40113	4965
40113	4957
40114	172
40114	2510
40114	350
40114	14332
40114	14331
40123	8283
40123	8285
37298	1298
37298	8313
37298	8314
37298	8317
31522	1298
37293	1298
33202	1298
33202	8318
29604	1298
29675	1298
29675	5730
29675	8319
37419	4842
37448	7756
37442	4898
37377	7
37377	1977
31540	72
31540	360
37372	1256
37372	72
37372	360
37372	805
37371	49
37371	5123
37370	29
37370	8930
37370	1955
37367	29
37367	5034
37367	2041
37362	2300
37362	516
37360	29
37360	8938
37360	1127
40099	2582
40099	2077
40099	3109
40156	11342
40157	6834
40157	11129
40160	2687
40160	1210
40160	1757
40160	1850
40162	4445
37128	2331
37126	1682
37124	744
37124	7740
37161	8758
37161	225
37161	324
37161	4142
37160	54
37160	2534
37160	253
37160	6730
37160	11210
37160	460
37142	149
37142	418
37141	685
37141	1935
37141	1022
37141	6461
37138	583
37138	11439
40167	920
40170	11861
40170	11862
40171	1687
40171	357
40172	741
40173	4788
40173	2429
40173	1687
40173	357
40175	1585
40175	4132
40175	12361
40176	13180
40176	15270
40176	13178
40176	13179
37232	1956
37232	26
37232	1987
37229	700
37229	1397
37229	238
40132	1515
40132	8568
40132	4337
40132	9691
40132	9690
40135	14760
40135	1022
40135	14761
40136	15798
40136	15797
40136	15796
40136	2832
40136	1548
40136	15795
40136	2783
40136	15794
40136	2362
40136	15644
40137	670
40137	673
37245	10470
37245	10469
37245	388
37245	6181
40138	947
40138	2529
40139	5476
40140	3461
40140	887
37180	15089
37172	869
37172	8981
37172	8990
37172	6229
37169	869
37169	8995
40145	1122
40145	3076
40145	3545
40145	570
40008	3297
40008	4588
37670	352
34037	352
34037	869
40015	986
40015	13097
37656	869
37656	4676
37656	7379
34153	869
34153	4676
37687	1287
39965	57
39965	1109
39965	1004
39965	552
31286	8737
31286	8738
39974	141
39974	1306
39974	403
39974	5675
39974	13456
39974	3285
39974	3286
37801	6241
37800	3676
37800	7483
37800	8767
37837	1273
37837	0
37837	14256
37767	2360
37767	8494
34473	316
34473	2360
37763	1507
37763	1116
37763	9
40049	285
40049	4286
40050	88
40051	3138
37749	153
37749	485
37749	212
40052	235
40052	2588
40053	2588
40053	1614
40056	29
40056	3153
37780	1343
33493	1343
40059	3153
40059	10721
37770	1922
37770	10753
37770	717
37770	1328
37770	10752
37770	10751
37770	6969
33635	2075
33635	3861
37519	10883
37519	10882
37519	193
37519	1655
40064	1813
40064	13939
37510	8457
37510	6210
37510	5758
37510	8456
40019	10310
37549	1444
37549	642
33378	1444
33378	1522
37540	4830
40027	16917
40027	939
40027	887
40027	16916
40034	2697
40034	992
40040	13858
40040	288
40042	5857
40042	288
40042	15694
37488	2086
37484	2546
37484	4805
37484	2086
37484	8852
37481	2546
37481	4805
37481	2086
40330	2407
40330	3821
40330	70
40331	12089
37648	644
37648	3807
40336	7438
40336	704
37637	11979
37637	3920
37633	3920
37633	5504
40340	2924
40340	1534
40340	4240
40340	7947
40340	2297
40342	4128
40342	569
37570	2992
37569	8837
37569	2992
37567	2992
40347	3058
40347	930
40348	7
40348	297
37557	246
33749	1648
37554	9020
37554	9087
40349	7053
40349	2370
37590	9054
37590	7298
40302	16182
40302	16186
40302	16185
40302	16184
40302	16183
36550	4498
36550	6722
36548	3647
36548	4003
40306	15058
40306	15104
40311	2934
40311	71
36530	1117
36530	135
36530	169
36528	7418
36528	1341
31921	255
31921	4836
31921	386
31921	8850
31921	8851
40380	235
40380	3709
40382	168
40382	2843
40382	1315
40382	56
40385	281
40385	3075
40385	348
33391	858
33391	8741
33657	8743
33657	4836
33657	2777
33657	2189
33657	386
36505	5981
36505	143
36647	386
36647	143
36642	6334
36642	1596
33540	143
33540	2932
36636	4532
36636	143
29342	386
29342	143
36634	7858
36634	143
36633	6983
40391	3251
40391	15269
40395	2371
40395	9456
40395	9454
36668	9089
36668	9090
36668	9047
40403	3411
40403	6654
40361	1088
40361	7917
40361	7919
40361	3206
40361	7968
40361	7970
40361	7950
40361	7852
40361	7864
40361	7869
40361	7836
40361	14475
40361	357
40361	4789
36355	92
31914	92
36349	92
36346	92
28600	92
28600	8408
36334	922
36334	7444
36334	7459
40374	2220
40374	2040
40377	931
40211	119
40211	1317
40212	4178
40212	1401
40212	31
40212	13682
40215	32
40215	348
36364	11291
36362	2773
36362	6008
36362	3312
40225	1524
40225	15088
40229	509
40230	1404
36290	7046
36290	7054
36290	4387
36290	296
36290	4915
36290	2147
40232	914
40232	14974
40232	14973
40232	4589
40232	1242
40236	3894
40236	1053
40236	16854
40236	16853
40185	4614
40185	279
40185	2553
36319	1915
40186	13700
40186	4195
40187	2
36454	2
40188	1303
40188	2157
40188	2
40189	2
40189	15502
40189	1727
40190	4390
40190	2
40190	725
40190	1727
40191	438
40191	4390
40191	2
36436	1594
36436	2
40194	2
40194	1605
36432	2
40199	16848
40199	16847
40199	5291
40199	5138
40199	3141
40199	62
40199	217
40199	14795
40200	7857
40201	4258
40201	6121
40202	1363
40202	279
36401	367
36401	6215
36397	2253
36397	196
40206	3397
40206	196
40206	2149
40207	1726
40207	367
40207	196
40207	3318
40208	4423
40208	6771
40208	14088
36390	3418
36390	4916
40209	731
40209	7246
36387	8677
40210	317
40210	7242
40268	61
40268	10
40268	686
40268	1053
40269	1391
40269	5289
40270	2969
40270	6932
40270	6928
40270	274
40270	417
40270	1089
40271	5338
40271	8207
40271	3306
40272	11508
40272	12999
40272	11506
40272	11507
40273	4479
40273	3983
40273	5071
40274	715
40274	4479
40275	7088
40275	296
40277	650
40277	3327
40278	11165
40278	361
40278	137
40278	35
40278	592
40279	10245
40279	5292
40279	341
40279	10243
40279	10194
34294	1648
34294	3058
40282	7335
40282	704
40283	1856
40284	13876
40241	1270
40241	5907
40241	174
40242	13517
40242	2129
40243	1534
40243	21
40243	11969
40243	248
40243	11980
40244	1534
40244	11691
40244	6528
40245	1089
40245	417
40245	11145
40248	1293
40248	408
40249	9907
40249	9905
36947	3595
40252	199
36890	2609
36890	1840
36890	1332
40258	251
40258	201
40258	151
33404	15964
37039	2159
37039	3664
37039	7110
37039	7109
37039	1881
37039	918
30862	1930
39665	12806
39665	953
39665	38
39665	6889
39665	423
37030	953
37030	423
37030	5765
37019	127
37019	8061
37019	8068
37046	189
37044	189
37044	3036
36980	189
36980	3036
29254	189
29254	3036
36972	8945
36972	2965
36972	2964
36972	8946
36972	3416
37013	444
37013	569
37012	8415
37012	8490
37012	8492
37012	4535
37008	43
37008	6804
37008	1325
37007	8347
37007	8350
37007	8353
37005	43
37005	4342
37005	1
37005	550
37005	2655
37004	43
37004	550
36997	627
36997	1324
33980	231
33980	8370
33980	8371
33980	8635
36742	1852
36742	553
27880	2881
27880	43
28666	43
28666	1
28666	1007
36736	43
36736	4342
36736	1
36736	550
36736	2655
27862	43
27862	1
27862	550
39644	5171
39644	13367
